,filename,dose_Gy,particle_type,hr_post_exposure
5333,P280_73668439105-A7_004_033_proj.tif,1.0,X-ray,4
5334,P280_73668439105-C7_018_004_proj.tif,1.0,X-ray,4
5337,P280_73668439105-F5_009_007_proj.tif,1.0,X-ray,4
5340,P280_73668439105-E5_009_026_proj.tif,1.0,X-ray,4
5345,P280_73668439105-C7_013_009_proj.tif,1.0,X-ray,4
5346,P280_73668439105-A7_003_010_proj.tif,1.0,X-ray,4
5347,P280_73668439105-C7_011_003_proj.tif,1.0,X-ray,4
5348,P280_73668439105-A7_031_002_proj.tif,1.0,X-ray,4
5352,P280_73668439105-C7_001_027_proj.tif,1.0,X-ray,4
5355,P280_73668439105-A7_013_004_proj.tif,1.0,X-ray,4
5356,P280_73668439105-D5_016_017_proj.tif,1.0,X-ray,4
5357,P280_73668439105-F5_001_049_proj.tif,1.0,X-ray,4
5360,P280_73668439105-C7_034_012_proj.tif,1.0,X-ray,4
5361,P280_73668439105-E6_015_032_proj.tif,1.0,X-ray,4
5362,P280_73668439105-E2_016_005_proj.tif,1.0,X-ray,4
5363,P280_73668439105-D5_005_049_proj.tif,1.0,X-ray,4
5367,P280_73668439105-D5_012_019_proj.tif,1.0,X-ray,4
5370,P280_73668439105-E1_008_045_proj.tif,1.0,X-ray,4
5371,P280_73668439105-F5_001_025_proj.tif,1.0,X-ray,4
5373,P280_73668439105-A7_001_012_proj.tif,1.0,X-ray,4
5375,P280_73668439105-A7_005_034_proj.tif,1.0,X-ray,4
5377,P280_73668439105-E1_009_003_proj.tif,1.0,X-ray,4
5378,P280_73668439105-A7_003_015_proj.tif,1.0,X-ray,4
5381,P280_73668439105-D5_001_017_proj.tif,1.0,X-ray,4
5382,P280_73668439105-C7_032_015_proj.tif,1.0,X-ray,4
5384,P280_73668439105-D5_004_048_proj.tif,1.0,X-ray,4
5385,P280_73668439105-E5_015_001_proj.tif,1.0,X-ray,4
5386,P280_73668439105-E5_005_048_proj.tif,1.0,X-ray,4
5390,P280_73668439105-E2_027_009_proj.tif,1.0,X-ray,4
5392,P280_73668439105-E6_021_003_proj.tif,1.0,X-ray,4
5395,P280_73668439105-D5_004_045_proj.tif,1.0,X-ray,4
5397,P280_73668439105-F5_001_069_proj.tif,1.0,X-ray,4
5400,P280_73668439105-E1_010_017_proj.tif,1.0,X-ray,4
5402,P280_73668439105-C7_026_006_proj.tif,1.0,X-ray,4
5403,P280_73668439105-E2_012_012_proj.tif,1.0,X-ray,4
5404,P280_73668439105-F5_003_025_proj.tif,1.0,X-ray,4
5406,P280_73668439105-E6_005_039_proj.tif,1.0,X-ray,4
5407,P280_73668439105-E6_001_003_proj.tif,1.0,X-ray,4
5409,P280_73668439105-E6_002_024_proj.tif,1.0,X-ray,4
5410,P280_73668439105-E6_011_030_proj.tif,1.0,X-ray,4
5414,P280_73668439105-E5_006_015_proj.tif,1.0,X-ray,4
5421,P280_73668439105-F5_012_007_proj.tif,1.0,X-ray,4
5425,P280_73668439105-E6_015_010_proj.tif,1.0,X-ray,4
5428,P280_73668439105-F5_003_022_proj.tif,1.0,X-ray,4
5429,P280_73668439105-C7_019_003_proj.tif,1.0,X-ray,4
5431,P280_73668439105-E5_005_041_proj.tif,1.0,X-ray,4
5433,P280_73668439105-E5_009_033_proj.tif,1.0,X-ray,4
5436,P280_73668439105-D5_002_032_proj.tif,1.0,X-ray,4
5437,P280_73668439105-E1_002_026_proj.tif,1.0,X-ray,4
5438,P280_73668439105-D5_009_037_proj.tif,1.0,X-ray,4
5440,P280_73668439105-D5_014_014_proj.tif,1.0,X-ray,4
5441,P280_73668439105-E6_004_019_proj.tif,1.0,X-ray,4
5442,P280_73668439105-E6_004_036_proj.tif,1.0,X-ray,4
5443,P280_73668439105-F5_004_017_proj.tif,1.0,X-ray,4
5444,P280_73668439105-E6_009_031_proj.tif,1.0,X-ray,4
5445,P280_73668439105-D5_015_018_proj.tif,1.0,X-ray,4
5446,P280_73668439105-D5_014_016_proj.tif,1.0,X-ray,4
5447,P280_73668439105-E1_002_023_proj.tif,1.0,X-ray,4
5448,P280_73668439105-E6_022_010_proj.tif,1.0,X-ray,4
5449,P280_73668439105-E5_014_009_proj.tif,1.0,X-ray,4
5450,P280_73668439105-F5_009_033_proj.tif,1.0,X-ray,4
5453,P280_73668439105-E5_015_022_proj.tif,1.0,X-ray,4
5454,P280_73668439105-E5_001_027_proj.tif,1.0,X-ray,4
5456,P280_73668439105-C7_013_021_proj.tif,1.0,X-ray,4
5463,P280_73668439105-E2_033_004_proj.tif,1.0,X-ray,4
5464,P280_73668439105-E6_001_033_proj.tif,1.0,X-ray,4
5465,P280_73668439105-F5_002_035_proj.tif,1.0,X-ray,4
5467,P280_73668439105-F5_002_016_proj.tif,1.0,X-ray,4
5473,P280_73668439105-C7_003_019_proj.tif,1.0,X-ray,4
5476,P280_73668439105-D5_003_011_proj.tif,1.0,X-ray,4
5477,P280_73668439105-D5_003_025_proj.tif,1.0,X-ray,4
5480,P280_73668439105-C7_033_008_proj.tif,1.0,X-ray,4
5481,P280_73668439105-D5_006_034_proj.tif,1.0,X-ray,4
5484,P280_73668439105-E6_013_013_proj.tif,1.0,X-ray,4
5485,P280_73668439105-E1_004_004_proj.tif,1.0,X-ray,4
5487,P280_73668439105-E5_001_006_proj.tif,1.0,X-ray,4
5491,P280_73668439105-E2_034_007_proj.tif,1.0,X-ray,4
5497,P280_73668439105-D5_015_020_proj.tif,1.0,X-ray,4
5500,P280_73668439105-E5_011_026_proj.tif,1.0,X-ray,4
5501,P280_73668439105-E5_003_045_proj.tif,1.0,X-ray,4
5505,P280_73668439105-E6_002_041_proj.tif,1.0,X-ray,4
5507,P280_73668439105-E6_010_038_proj.tif,1.0,X-ray,4
5508,P280_73668439105-E2_004_014_proj.tif,1.0,X-ray,4
5509,P280_73668439105-D5_005_006_proj.tif,1.0,X-ray,4
5510,P280_73668439105-A7_009_019_proj.tif,1.0,X-ray,4
5514,P280_73668439105-E6_003_023_proj.tif,1.0,X-ray,4
5517,P280_73668439105-A7_024_001_proj.tif,1.0,X-ray,4
5518,P280_73668439105-A7_016_012_proj.tif,1.0,X-ray,4
5523,P280_73668439105-E1_006_011_proj.tif,1.0,X-ray,4
5524,P280_73668439105-E5_013_016_proj.tif,1.0,X-ray,4
5530,P280_73668439105-E6_003_022_proj.tif,1.0,X-ray,4
5533,P280_73668439105-D5_009_032_proj.tif,1.0,X-ray,4
5536,P280_73668439105-C7_013_022_proj.tif,1.0,X-ray,4
5540,P280_73668439105-F5_003_004_proj.tif,1.0,X-ray,4
5541,P280_73668439105-E2_030_005_proj.tif,1.0,X-ray,4
5543,P280_73668439105-E6_002_025_proj.tif,1.0,X-ray,4
5544,P280_73668439105-E5_008_043_proj.tif,1.0,X-ray,4
5546,P280_73668439105-F5_006_027_proj.tif,1.0,X-ray,4
5548,P280_73668439105-E6_001_047_proj.tif,1.0,X-ray,4
5551,P280_73668439105-E5_007_006_proj.tif,1.0,X-ray,4
5552,P280_73668439105-E5_015_005_proj.tif,1.0,X-ray,4
5553,P280_73668439105-A7_006_032_proj.tif,1.0,X-ray,4
5556,P280_73668439105-E2_036_008_proj.tif,1.0,X-ray,4
5559,P280_73668439105-F5_012_019_proj.tif,1.0,X-ray,4
5560,P280_73668439105-F5_008_033_proj.tif,1.0,X-ray,4
5562,P280_73668439105-C7_002_010_proj.tif,1.0,X-ray,4
5563,P280_73668439105-E2_026_001_proj.tif,1.0,X-ray,4
5564,P280_73668439105-E1_005_059_proj.tif,1.0,X-ray,4
5566,P280_73668439105-D5_005_028_proj.tif,1.0,X-ray,4
5568,P280_73668439105-E5_001_031_proj.tif,1.0,X-ray,4
5570,P280_73668439105-F5_013_016_proj.tif,1.0,X-ray,4
5575,P280_73668439105-E5_008_009_proj.tif,1.0,X-ray,4
5581,P280_73668439105-D5_001_010_proj.tif,1.0,X-ray,4
5584,P280_73668439105-A7_015_014_proj.tif,1.0,X-ray,4
5585,P280_73668439105-E5_006_048_proj.tif,1.0,X-ray,4
5586,P280_73668439105-E5_008_045_proj.tif,1.0,X-ray,4
5588,P280_73668439105-D5_008_041_proj.tif,1.0,X-ray,4
5591,P280_73668439105-E5_006_016_proj.tif,1.0,X-ray,4
5592,P280_73668439105-C7_030_007_proj.tif,1.0,X-ray,4
5593,P280_73668439105-C7_014_018_proj.tif,1.0,X-ray,4
5594,P280_73668439105-E6_016_025_proj.tif,1.0,X-ray,4
5595,P280_73668439105-F5_013_028_proj.tif,1.0,X-ray,4
5596,P280_73668439105-E5_001_042_proj.tif,1.0,X-ray,4
5598,P280_73668439105-A7_011_005_proj.tif,1.0,X-ray,4
5599,P280_73668439105-C7_004_008_proj.tif,1.0,X-ray,4
5604,P280_73668439105-D5_014_026_proj.tif,1.0,X-ray,4
5607,P280_73668439105-D5_009_027_proj.tif,1.0,X-ray,4
5608,P280_73668439105-E6_013_038_proj.tif,1.0,X-ray,4
5609,P280_73668439105-C7_016_016_proj.tif,1.0,X-ray,4
5612,P280_73668439105-E1_004_026_proj.tif,1.0,X-ray,4
5613,P280_73668439105-E6_003_004_proj.tif,1.0,X-ray,4
5614,P280_73668439105-E5_001_011_proj.tif,1.0,X-ray,4
5615,P280_73668439105-E1_017_007_proj.tif,1.0,X-ray,4
5616,P280_73668439105-E1_010_015_proj.tif,1.0,X-ray,4
5617,P280_73668439105-C7_031_002_proj.tif,1.0,X-ray,4
5618,P280_73668439105-E6_024_002_proj.tif,1.0,X-ray,4
5619,P280_73668439105-E6_019_016_proj.tif,1.0,X-ray,4
5620,P280_73668439105-C7_009_004_proj.tif,1.0,X-ray,4
5621,P280_73668439105-E5_007_030_proj.tif,1.0,X-ray,4
5622,P280_73668439105-C7_001_017_proj.tif,1.0,X-ray,4
5623,P280_73668439105-E1_008_026_proj.tif,1.0,X-ray,4
5624,P280_73668439105-C7_027_009_proj.tif,1.0,X-ray,4
5625,P280_73668439105-E6_016_028_proj.tif,1.0,X-ray,4
5626,P280_73668439105-E6_005_035_proj.tif,1.0,X-ray,4
5627,P280_73668439105-C7_001_042_proj.tif,1.0,X-ray,4
5629,P280_73668439105-D5_009_029_proj.tif,1.0,X-ray,4
5631,P280_73668439105-E2_036_006_proj.tif,1.0,X-ray,4
5632,P280_73668439105-E5_010_001_proj.tif,1.0,X-ray,4
5634,P280_73668439105-E5_010_027_proj.tif,1.0,X-ray,4
5635,P280_73668439105-E1_008_011_proj.tif,1.0,X-ray,4
5636,P280_73668439105-A7_007_010_proj.tif,1.0,X-ray,4
5637,P280_73668439105-D5_009_005_proj.tif,1.0,X-ray,4
5638,P280_73668439105-E1_008_027_proj.tif,1.0,X-ray,4
5639,P280_73668439105-E1_004_015_proj.tif,1.0,X-ray,4
5640,P280_73668439105-E5_009_043_proj.tif,1.0,X-ray,4
5641,P280_73668439105-C7_012_019_proj.tif,1.0,X-ray,4
5642,P280_73668439105-E5_004_044_proj.tif,1.0,X-ray,4
5644,P280_73668439105-C7_014_021_proj.tif,1.0,X-ray,4
5645,P280_73668439105-D5_011_006_proj.tif,1.0,X-ray,4
5646,P280_73668439105-F5_010_008_proj.tif,1.0,X-ray,4
5648,P280_73668439105-C7_025_004_proj.tif,1.0,X-ray,4
5651,P280_73668439105-F5_003_035_proj.tif,1.0,X-ray,4
5654,P280_73668439105-E1_013_008_proj.tif,1.0,X-ray,4
5655,P280_73668439105-E2_037_004_proj.tif,1.0,X-ray,4
5659,P280_73668439105-D5_016_023_proj.tif,1.0,X-ray,4
5661,P280_73668439105-D5_012_017_proj.tif,1.0,X-ray,4
5662,P280_73668439105-E2_015_008_proj.tif,1.0,X-ray,4
5664,P280_73668439105-E5_006_003_proj.tif,1.0,X-ray,4
5665,P280_73668439105-E6_007_010_proj.tif,1.0,X-ray,4
5667,P280_73668439105-E2_037_006_proj.tif,1.0,X-ray,4
5668,P280_73668439105-A7_026_006_proj.tif,1.0,X-ray,4
5672,P280_73668439105-D5_008_036_proj.tif,1.0,X-ray,4
5673,P280_73668439105-E1_004_039_proj.tif,1.0,X-ray,4
5674,P280_73668439105-E1_001_052_proj.tif,1.0,X-ray,4
5676,P280_73668439105-E1_012_023_proj.tif,1.0,X-ray,4
5679,P280_73668439105-F5_010_021_proj.tif,1.0,X-ray,4
5682,P280_73668439105-C7_025_008_proj.tif,1.0,X-ray,4
5684,P280_73668439105-E6_008_007_proj.tif,1.0,X-ray,4
5685,P280_73668439105-C7_029_003_proj.tif,1.0,X-ray,4
5687,P280_73668439105-E5_012_039_proj.tif,1.0,X-ray,4
5689,P280_73668439105-F5_005_005_proj.tif,1.0,X-ray,4
5690,P280_73668439105-E5_001_037_proj.tif,1.0,X-ray,4
5691,P280_73668439105-E1_009_037_proj.tif,1.0,X-ray,4
5693,P280_73668439105-A7_018_006_proj.tif,1.0,X-ray,4
5696,P280_73668439105-C7_020_013_proj.tif,1.0,X-ray,4
5700,P280_73668439105-C7_019_002_proj.tif,1.0,X-ray,4
5701,P280_73668439105-E1_003_012_proj.tif,1.0,X-ray,4
5702,P280_73668439105-D5_001_055_proj.tif,1.0,X-ray,4
5706,P280_73668439105-E1_016_012_proj.tif,1.0,X-ray,4
5707,P280_73668439105-E1_014_013_proj.tif,1.0,X-ray,4
5708,P280_73668439105-D5_014_029_proj.tif,1.0,X-ray,4
5710,P280_73668439105-E1_002_031_proj.tif,1.0,X-ray,4
5711,P280_73668439105-A7_020_014_proj.tif,1.0,X-ray,4
5712,P280_73668439105-E1_002_047_proj.tif,1.0,X-ray,4
5713,P280_73668439105-A7_009_029_proj.tif,1.0,X-ray,4
5714,P280_73668439105-E1_009_013_proj.tif,1.0,X-ray,4
5716,P280_73668439105-D5_014_019_proj.tif,1.0,X-ray,4
5718,P280_73668439105-E6_004_038_proj.tif,1.0,X-ray,4
5719,P280_73668439105-D5_001_015_proj.tif,1.0,X-ray,4
5722,P280_73668439105-E2_009_008_proj.tif,1.0,X-ray,4
5724,P280_73668439105-E6_006_021_proj.tif,1.0,X-ray,4
5725,P280_73668439105-F5_008_043_proj.tif,1.0,X-ray,4
5726,P280_73668439105-E6_014_024_proj.tif,1.0,X-ray,4
5729,P280_73668439105-E6_016_008_proj.tif,1.0,X-ray,4
5732,P280_73668439105-D5_007_020_proj.tif,1.0,X-ray,4
5734,P280_73668439105-E6_013_031_proj.tif,1.0,X-ray,4
5735,P280_73668439105-C7_009_003_proj.tif,1.0,X-ray,4
5739,P280_73668439105-E2_010_011_proj.tif,1.0,X-ray,4
5740,P280_73668439105-F5_011_012_proj.tif,1.0,X-ray,4
5743,P280_73668439105-E6_015_026_proj.tif,1.0,X-ray,4
5744,P280_73668439105-F5_011_030_proj.tif,1.0,X-ray,4
5745,P280_73668439105-E2_013_003_proj.tif,1.0,X-ray,4
5749,P280_73668439105-E1_010_044_proj.tif,1.0,X-ray,4
5751,P280_73668439105-E6_014_022_proj.tif,1.0,X-ray,4
5753,P280_73668439105-E2_005_016_proj.tif,1.0,X-ray,4
5755,P280_73668439105-E6_023_002_proj.tif,1.0,X-ray,4
5756,P280_73668439105-E1_014_019_proj.tif,1.0,X-ray,4
5757,P280_73668439105-A7_002_038_proj.tif,1.0,X-ray,4
5761,P280_73668439105-C7_007_007_proj.tif,1.0,X-ray,4
5762,P280_73668439105-C7_027_008_proj.tif,1.0,X-ray,4
5763,P280_73668439105-F5_007_021_proj.tif,1.0,X-ray,4
5765,P280_73668439105-E6_013_020_proj.tif,1.0,X-ray,4
5766,P280_73668439105-F5_005_027_proj.tif,1.0,X-ray,4
5768,P280_73668439105-E2_002_002_proj.tif,1.0,X-ray,4
5769,P280_73668439105-C7_005_026_proj.tif,1.0,X-ray,4
5770,P280_73668439105-E5_003_009_proj.tif,1.0,X-ray,4
5771,P280_73668439105-E6_004_027_proj.tif,1.0,X-ray,4
5773,P280_73668439105-E1_003_026_proj.tif,1.0,X-ray,4
5774,P280_73668439105-F5_008_013_proj.tif,1.0,X-ray,4
5777,P280_73668439105-A7_007_018_proj.tif,1.0,X-ray,4
5781,P280_73668439105-D5_005_023_proj.tif,1.0,X-ray,4
5784,P280_73668439105-E5_004_032_proj.tif,1.0,X-ray,4
5785,P280_73668439105-E5_015_011_proj.tif,1.0,X-ray,4
5786,P280_73668439105-E6_001_004_proj.tif,1.0,X-ray,4
5790,P280_73668439105-E5_006_036_proj.tif,1.0,X-ray,4
5791,P280_73668439105-E6_010_026_proj.tif,1.0,X-ray,4
5792,P280_73668439105-E1_010_014_proj.tif,1.0,X-ray,4
5793,P280_73668439105-E2_024_001_proj.tif,1.0,X-ray,4
5795,P280_73668439105-C7_028_008_proj.tif,1.0,X-ray,4
5797,P280_73668439105-C7_001_035_proj.tif,1.0,X-ray,4
5800,P280_73668439105-E6_002_005_proj.tif,1.0,X-ray,4
5804,P280_73668439105-E6_017_013_proj.tif,1.0,X-ray,4
5805,P280_73668439105-E1_001_019_proj.tif,1.0,X-ray,4
5806,P280_73668439105-C7_005_003_proj.tif,1.0,X-ray,4
5807,P280_73668439105-D5_011_032_proj.tif,1.0,X-ray,4
5808,P280_73668439105-E6_004_004_proj.tif,1.0,X-ray,4
5809,P280_73668439105-E1_008_014_proj.tif,1.0,X-ray,4
5810,P280_73668439105-F5_007_017_proj.tif,1.0,X-ray,4
5812,P280_73668439105-A7_017_023_proj.tif,1.0,X-ray,4
5813,P280_73668439105-E6_009_008_proj.tif,1.0,X-ray,4
5814,P280_73668439105-C7_028_018_proj.tif,1.0,X-ray,4
5815,P280_73668439105-A7_007_031_proj.tif,1.0,X-ray,4
5817,P280_73668439105-E6_007_004_proj.tif,1.0,X-ray,4
5818,P280_73668439105-C7_020_009_proj.tif,1.0,X-ray,4
5823,P280_73668439105-E2_019_004_proj.tif,1.0,X-ray,4
5824,P280_73668439105-E2_011_001_proj.tif,1.0,X-ray,4
5828,P280_73668439105-E6_001_045_proj.tif,1.0,X-ray,4
5831,P280_73668439105-F5_004_012_proj.tif,1.0,X-ray,4
5832,P280_73668439105-F5_008_012_proj.tif,1.0,X-ray,4
5833,P280_73668439105-E5_008_036_proj.tif,1.0,X-ray,4
5836,P280_73668439105-E2_026_004_proj.tif,1.0,X-ray,4
5838,P280_73668439105-A7_007_023_proj.tif,1.0,X-ray,4
5839,P280_73668439105-D5_011_031_proj.tif,1.0,X-ray,4
5840,P280_73668439105-E1_001_071_proj.tif,1.0,X-ray,4
5841,P280_73668439105-E5_003_021_proj.tif,1.0,X-ray,4
5843,P280_73668439105-E1_009_009_proj.tif,1.0,X-ray,4
5844,P280_73668439105-F5_010_029_proj.tif,1.0,X-ray,4
5847,P280_73668439105-E5_001_034_proj.tif,1.0,X-ray,4
5852,P280_73668439105-C7_016_012_proj.tif,1.0,X-ray,4
5853,P280_73668439105-E6_014_015_proj.tif,1.0,X-ray,4
5855,P280_73668439105-F5_015_001_proj.tif,1.0,X-ray,4
5857,P280_73668439105-E6_001_041_proj.tif,1.0,X-ray,4
5858,P280_73668439105-E2_010_004_proj.tif,1.0,X-ray,4
5859,P280_73668439105-F5_010_026_proj.tif,1.0,X-ray,4
5861,P280_73668439105-F5_005_029_proj.tif,1.0,X-ray,4
5863,P280_73668439105-E1_015_005_proj.tif,1.0,X-ray,4
5864,P280_73668439105-F5_009_018_proj.tif,1.0,X-ray,4
5866,P280_73668439105-D5_004_022_proj.tif,1.0,X-ray,4
5867,P280_73668439105-A7_006_001_proj.tif,1.0,X-ray,4
5868,P280_73668439105-D5_005_021_proj.tif,1.0,X-ray,4
5872,P280_73668439105-D5_013_012_proj.tif,1.0,X-ray,4
5875,P280_73668439105-E2_013_009_proj.tif,1.0,X-ray,4
5876,P280_73668439105-C7_033_006_proj.tif,1.0,X-ray,4
5879,P280_73668439105-D5_004_006_proj.tif,1.0,X-ray,4
5883,P280_73668439105-E5_004_049_proj.tif,1.0,X-ray,4
5884,P280_73668439105-E6_023_007_proj.tif,1.0,X-ray,4
5885,P280_73668439105-E2_028_006_proj.tif,1.0,X-ray,4
5886,P280_73668439105-D5_002_037_proj.tif,1.0,X-ray,4
5888,P280_73668439105-C7_020_017_proj.tif,1.0,X-ray,4
5889,P280_73668439105-E6_013_003_proj.tif,1.0,X-ray,4
5891,P280_73668439105-E1_011_019_proj.tif,1.0,X-ray,4
5892,P280_73668439105-E5_002_014_proj.tif,1.0,X-ray,4
5893,P280_73668439105-E6_002_035_proj.tif,1.0,X-ray,4
5894,P280_73668439105-E5_002_002_proj.tif,1.0,X-ray,4
5895,P280_73668439105-D5_001_009_proj.tif,1.0,X-ray,4
5897,P280_73668439105-E2_021_002_proj.tif,1.0,X-ray,4
5898,P280_73668439105-C7_002_015_proj.tif,1.0,X-ray,4
5901,P280_73668439105-E5_011_044_proj.tif,1.0,X-ray,4
5907,P280_73668439105-D5_007_022_proj.tif,1.0,X-ray,4
5910,P280_73668439105-D5_006_007_proj.tif,1.0,X-ray,4
5912,P280_73668439105-F5_003_015_proj.tif,1.0,X-ray,4
5913,P280_73668439105-D5_010_018_proj.tif,1.0,X-ray,4
5916,P280_73668439105-F5_009_006_proj.tif,1.0,X-ray,4
5919,P280_73668439105-C7_023_011_proj.tif,1.0,X-ray,4
5920,P280_73668439105-E1_005_050_proj.tif,1.0,X-ray,4
5921,P280_73668439105-E5_013_014_proj.tif,1.0,X-ray,4
5923,P280_73668439105-D5_009_002_proj.tif,1.0,X-ray,4
5926,P280_73668439105-A7_023_004_proj.tif,1.0,X-ray,4
5927,P280_73668439105-E6_003_006_proj.tif,1.0,X-ray,4
5928,P280_73668439105-C7_001_034_proj.tif,1.0,X-ray,4
5931,P280_73668439105-C7_021_012_proj.tif,1.0,X-ray,4
5932,P280_73668439105-E2_020_006_proj.tif,1.0,X-ray,4
5933,P280_73668439105-E6_001_031_proj.tif,1.0,X-ray,4
5934,P280_73668439105-F5_006_037_proj.tif,1.0,X-ray,4
5935,P280_73668439105-A7_004_039_proj.tif,1.0,X-ray,4
5937,P280_73668439105-E6_002_009_proj.tif,1.0,X-ray,4
5939,P280_73668439105-E5_006_044_proj.tif,1.0,X-ray,4
5940,P280_73668439105-F5_004_023_proj.tif,1.0,X-ray,4
5941,P280_73668439105-E1_007_052_proj.tif,1.0,X-ray,4
5942,P280_73668439105-E5_004_051_proj.tif,1.0,X-ray,4
5945,P280_73668439105-D5_005_035_proj.tif,1.0,X-ray,4
5947,P280_73668439105-E5_013_027_proj.tif,1.0,X-ray,4
5948,P280_73668439105-E2_028_005_proj.tif,1.0,X-ray,4
5950,P280_73668439105-E6_005_036_proj.tif,1.0,X-ray,4
5952,P280_73668439105-D5_011_005_proj.tif,1.0,X-ray,4
5953,P280_73668439105-F5_010_023_proj.tif,1.0,X-ray,4
5954,P280_73668439105-F5_007_035_proj.tif,1.0,X-ray,4
5955,P280_73668439105-E1_003_020_proj.tif,1.0,X-ray,4
5956,P280_73668439105-E5_004_029_proj.tif,1.0,X-ray,4
5957,P280_73668439105-D5_006_030_proj.tif,1.0,X-ray,4
5960,P280_73668439105-D5_011_040_proj.tif,1.0,X-ray,4
5961,P280_73668439105-E1_001_040_proj.tif,1.0,X-ray,4
5962,P280_73668439105-E6_014_018_proj.tif,1.0,X-ray,4
5964,P280_73668439105-E1_011_008_proj.tif,1.0,X-ray,4
5965,P280_73668439105-E2_003_010_proj.tif,1.0,X-ray,4
5966,P280_73668439105-A7_016_021_proj.tif,1.0,X-ray,4
5971,P280_73668439105-E2_014_003_proj.tif,1.0,X-ray,4
5978,P280_73668439105-C7_015_009_proj.tif,1.0,X-ray,4
5982,P280_73668439105-E2_032_006_proj.tif,1.0,X-ray,4
5985,P280_73668439105-E5_013_017_proj.tif,1.0,X-ray,4
5986,P280_73668439105-E5_014_020_proj.tif,1.0,X-ray,4
5990,P280_73668439105-F5_003_041_proj.tif,1.0,X-ray,4
5993,P280_73668439105-E1_002_029_proj.tif,1.0,X-ray,4
5994,P280_73668439105-E6_021_010_proj.tif,1.0,X-ray,4
5997,P280_73668439105-A7_019_018_proj.tif,1.0,X-ray,4
6001,P280_73668439105-E1_001_039_proj.tif,1.0,X-ray,4
6002,P280_73668439105-D5_014_021_proj.tif,1.0,X-ray,4
6004,P280_73668439105-C7_028_016_proj.tif,1.0,X-ray,4
6007,P280_73668439105-E6_016_009_proj.tif,1.0,X-ray,4
6008,P280_73668439105-E1_012_013_proj.tif,1.0,X-ray,4
6011,P280_73668439105-F5_001_015_proj.tif,1.0,X-ray,4
6012,P280_73668439105-A7_005_013_proj.tif,1.0,X-ray,4
6014,P280_73668439105-E5_007_037_proj.tif,1.0,X-ray,4
6019,P280_73668439105-C7_027_005_proj.tif,1.0,X-ray,4
6020,P280_73668439105-C7_008_013_proj.tif,1.0,X-ray,4
6021,P280_73668439105-C7_001_006_proj.tif,1.0,X-ray,4
6024,P280_73668439105-F5_005_045_proj.tif,1.0,X-ray,4
6025,P280_73668439105-A7_027_003_proj.tif,1.0,X-ray,4
6027,P280_73668439105-E1_002_015_proj.tif,1.0,X-ray,4
6028,P280_73668439105-E1_004_006_proj.tif,1.0,X-ray,4
6031,P280_73668439105-F5_009_026_proj.tif,1.0,X-ray,4
6032,P280_73668439105-E1_002_004_proj.tif,1.0,X-ray,4
6035,P280_73668439105-E2_030_003_proj.tif,1.0,X-ray,4
6036,P280_73668439105-E1_008_047_proj.tif,1.0,X-ray,4
6037,P280_73668439105-D5_001_039_proj.tif,1.0,X-ray,4
6038,P280_73668439105-E1_009_004_proj.tif,1.0,X-ray,4
6039,P280_73668439105-A7_016_010_proj.tif,1.0,X-ray,4
6040,P280_73668439105-D5_010_040_proj.tif,1.0,X-ray,4
6042,P280_73668439105-F5_004_034_proj.tif,1.0,X-ray,4
6043,P280_73668439105-E6_005_020_proj.tif,1.0,X-ray,4
6044,P280_73668439105-F5_006_012_proj.tif,1.0,X-ray,4
6045,P280_73668439105-C7_001_030_proj.tif,1.0,X-ray,4
6046,P280_73668439105-A7_014_004_proj.tif,1.0,X-ray,4
6047,P280_73668439105-F5_007_027_proj.tif,1.0,X-ray,4
6048,P280_73668439105-D5_009_016_proj.tif,1.0,X-ray,4
6052,P280_73668439105-E1_002_060_proj.tif,1.0,X-ray,4
6054,P280_73668439105-C7_030_016_proj.tif,1.0,X-ray,4
6055,P280_73668439105-D5_003_036_proj.tif,1.0,X-ray,4
6056,P280_73668439105-A7_009_007_proj.tif,1.0,X-ray,4
6058,P280_73668439105-E6_008_009_proj.tif,1.0,X-ray,4
6059,P280_73668439105-E1_012_007_proj.tif,1.0,X-ray,4
6060,P280_73668439105-E1_010_026_proj.tif,1.0,X-ray,4
6062,P280_73668439105-E2_009_011_proj.tif,1.0,X-ray,4
6063,P280_73668439105-A7_011_009_proj.tif,1.0,X-ray,4
6065,P280_73668439105-C7_018_019_proj.tif,1.0,X-ray,4
6067,P280_73668439105-D5_008_038_proj.tif,1.0,X-ray,4
6069,P280_73668439105-E1_007_037_proj.tif,1.0,X-ray,4
6071,P280_73668439105-C7_026_001_proj.tif,1.0,X-ray,4
6072,P280_73668439105-C7_023_012_proj.tif,1.0,X-ray,4
6073,P280_73668439105-E1_010_046_proj.tif,1.0,X-ray,4
6074,P280_73668439105-E6_008_040_proj.tif,1.0,X-ray,4
6076,P280_73668439105-D5_012_020_proj.tif,1.0,X-ray,4
6084,P280_73668439105-F5_009_009_proj.tif,1.0,X-ray,4
6085,P280_73668439105-E6_004_044_proj.tif,1.0,X-ray,4
6086,P280_73668439105-E1_006_006_proj.tif,1.0,X-ray,4
6087,P280_73668439105-A7_019_019_proj.tif,1.0,X-ray,4
6088,P280_73668439105-E5_004_015_proj.tif,1.0,X-ray,4
6089,P280_73668439105-C7_018_001_proj.tif,1.0,X-ray,4
6091,P280_73668439105-E6_016_018_proj.tif,1.0,X-ray,4
