,filename,dose_Gy,particle_type,hr_post_exposure
5351,P242_73665006707-G3_008_015_proj.tif,0.82,Fe,4
5353,P242_73665006707-C8_018_013_proj.tif,0.82,Fe,4
5354,P242_73665006707-E4_008_004_proj.tif,0.82,Fe,4
5358,P242_73665006707-A6_004_008_proj.tif,0.82,Fe,4
5359,P242_73665006707-C7_031_006_proj.tif,0.82,Fe,4
5364,P242_73665006707-C7_004_031_proj.tif,0.82,Fe,4
5365,P242_73665006707-G3_011_009_proj.tif,0.82,Fe,4
5366,P242_73665006707-E4_009_004_proj.tif,0.82,Fe,4
5368,P242_73665006707-C8_007_031_proj.tif,0.82,Fe,4
5369,P242_73665006707-E4_002_007_proj.tif,0.82,Fe,4
5372,P242_73665006707-A6_003_032_proj.tif,0.82,Fe,4
5374,P242_73665006707-G3_010_031_proj.tif,0.82,Fe,4
5376,P242_73665006707-E4_011_034_proj.tif,0.82,Fe,4
5379,P242_73665006707-C6_007_011_proj.tif,0.82,Fe,4
5380,P242_73665006707-A6_001_053_proj.tif,0.82,Fe,4
5383,P242_73665006707-C8_014_026_proj.tif,0.82,Fe,4
5387,P242_73665006707-A6_014_029_proj.tif,0.82,Fe,4
5388,P242_73665006707-C8_007_007_proj.tif,0.82,Fe,4
5389,P242_73665006707-E4_015_029_proj.tif,0.82,Fe,4
5391,P242_73665006707-A6_007_042_proj.tif,0.82,Fe,4
5393,P242_73665006707-G4_002_021_proj.tif,0.82,Fe,4
5394,P242_73665006707-C8_016_012_proj.tif,0.82,Fe,4
5396,P242_73665006707-G4_005_034_proj.tif,0.82,Fe,4
5398,P242_73665006707-C8_007_001_proj.tif,0.82,Fe,4
5399,P242_73665006707-C6_005_014_proj.tif,0.82,Fe,4
5401,P242_73665006707-G4_009_039_proj.tif,0.82,Fe,4
5405,P242_73665006707-A8_009_003_proj.tif,0.82,Fe,4
5408,P242_73665006707-C8_004_005_proj.tif,0.82,Fe,4
5411,P242_73665006707-G4_015_019_proj.tif,0.82,Fe,4
5412,P242_73665006707-E4_001_018_proj.tif,0.82,Fe,4
5413,P242_73665006707-C8_020_004_proj.tif,0.82,Fe,4
5415,P242_73665006707-A6_010_025_proj.tif,0.82,Fe,4
5416,P242_73665006707-G4_011_034_proj.tif,0.82,Fe,4
5417,P242_73665006707-A8_016_017_proj.tif,0.82,Fe,4
5418,P242_73665006707-G4_008_005_proj.tif,0.82,Fe,4
5419,P242_73665006707-G3_016_010_proj.tif,0.82,Fe,4
5420,P242_73665006707-G3_006_001_proj.tif,0.82,Fe,4
5422,P242_73665006707-G4_007_029_proj.tif,0.82,Fe,4
5423,P242_73665006707-E4_019_009_proj.tif,0.82,Fe,4
5424,P242_73665006707-G3_013_019_proj.tif,0.82,Fe,4
5426,P242_73665006707-C8_018_025_proj.tif,0.82,Fe,4
5427,P242_73665006707-G4_002_017_proj.tif,0.82,Fe,4
5430,P242_73665006707-C8_009_004_proj.tif,0.82,Fe,4
5432,P242_73665006707-E4_006_019_proj.tif,0.82,Fe,4
5434,P242_73665006707-C8_001_001_proj.tif,0.82,Fe,4
5435,P242_73665006707-E4_002_040_proj.tif,0.82,Fe,4
5439,P242_73665006707-C8_007_013_proj.tif,0.82,Fe,4
5451,P242_73665006707-G4_001_010_proj.tif,0.82,Fe,4
5452,P242_73665006707-G3_008_033_proj.tif,0.82,Fe,4
5455,P242_73665006707-A8_032_008_proj.tif,0.82,Fe,4
5457,P242_73665006707-C8_029_006_proj.tif,0.82,Fe,4
5458,P242_73665006707-C8_024_002_proj.tif,0.82,Fe,4
5459,P242_73665006707-G4_007_038_proj.tif,0.82,Fe,4
5460,P242_73665006707-E4_009_025_proj.tif,0.82,Fe,4
5461,P242_73665006707-A6_012_018_proj.tif,0.82,Fe,4
5462,P242_73665006707-A8_035_009_proj.tif,0.82,Fe,4
5466,P242_73665006707-E4_004_038_proj.tif,0.82,Fe,4
5468,P242_73665006707-G3_015_025_proj.tif,0.82,Fe,4
5469,P242_73665006707-A8_031_009_proj.tif,0.82,Fe,4
5470,P242_73665006707-G3_020_015_proj.tif,0.82,Fe,4
5471,P242_73665006707-G4_004_053_proj.tif,0.82,Fe,4
5472,P242_73665006707-G3_002_047_proj.tif,0.82,Fe,4
5474,P242_73665006707-G4_001_004_proj.tif,0.82,Fe,4
5475,P242_73665006707-A6_005_020_proj.tif,0.82,Fe,4
5478,P242_73665006707-G4_001_049_proj.tif,0.82,Fe,4
5479,P242_73665006707-G3_015_017_proj.tif,0.82,Fe,4
5482,P242_73665006707-C7_002_021_proj.tif,0.82,Fe,4
5483,P242_73665006707-A6_006_002_proj.tif,0.82,Fe,4
5486,P242_73665006707-E4_009_026_proj.tif,0.82,Fe,4
5488,P242_73665006707-C7_007_002_proj.tif,0.82,Fe,4
5489,P242_73665006707-G4_001_040_proj.tif,0.82,Fe,4
5490,P242_73665006707-E4_007_038_proj.tif,0.82,Fe,4
5492,P242_73665006707-E4_004_052_proj.tif,0.82,Fe,4
5493,P242_73665006707-C8_010_009_proj.tif,0.82,Fe,4
5494,P242_73665006707-G4_007_008_proj.tif,0.82,Fe,4
5495,P242_73665006707-G3_016_016_proj.tif,0.82,Fe,4
5496,P242_73665006707-C8_023_002_proj.tif,0.82,Fe,4
5498,P242_73665006707-G3_015_019_proj.tif,0.82,Fe,4
5499,P242_73665006707-C7_004_026_proj.tif,0.82,Fe,4
5502,P242_73665006707-E4_001_012_proj.tif,0.82,Fe,4
5503,P242_73665006707-C7_003_030_proj.tif,0.82,Fe,4
5504,P242_73665006707-C7_015_022_proj.tif,0.82,Fe,4
5506,P242_73665006707-G4_006_018_proj.tif,0.82,Fe,4
5511,P242_73665006707-E4_008_015_proj.tif,0.82,Fe,4
5512,P242_73665006707-E4_007_021_proj.tif,0.82,Fe,4
5513,P242_73665006707-G4_004_005_proj.tif,0.82,Fe,4
5515,P242_73665006707-A8_012_001_proj.tif,0.82,Fe,4
5516,P242_73665006707-G3_010_032_proj.tif,0.82,Fe,4
5519,P242_73665006707-A8_037_008_proj.tif,0.82,Fe,4
5520,P242_73665006707-E4_010_033_proj.tif,0.82,Fe,4
5521,P242_73665006707-E4_007_001_proj.tif,0.82,Fe,4
5522,P242_73665006707-A8_036_006_proj.tif,0.82,Fe,4
5525,P242_73665006707-G3_013_034_proj.tif,0.82,Fe,4
5526,P242_73665006707-G4_016_007_proj.tif,0.82,Fe,4
5527,P242_73665006707-G3_013_022_proj.tif,0.82,Fe,4
5528,P242_73665006707-C7_023_013_proj.tif,0.82,Fe,4
5529,P242_73665006707-C8_023_011_proj.tif,0.82,Fe,4
5531,P242_73665006707-A8_010_010_proj.tif,0.82,Fe,4
5532,P242_73665006707-C8_020_007_proj.tif,0.82,Fe,4
5534,P242_73665006707-A8_004_010_proj.tif,0.82,Fe,4
5535,P242_73665006707-G4_004_003_proj.tif,0.82,Fe,4
5537,P242_73665006707-G4_002_032_proj.tif,0.82,Fe,4
5538,P242_73665006707-C8_033_001_proj.tif,0.82,Fe,4
5539,P242_73665006707-G4_005_013_proj.tif,0.82,Fe,4
5542,P242_73665006707-C7_017_010_proj.tif,0.82,Fe,4
5545,P242_73665006707-E4_006_040_proj.tif,0.82,Fe,4
5547,P242_73665006707-C8_014_022_proj.tif,0.82,Fe,4
5549,P242_73665006707-A6_019_025_proj.tif,0.82,Fe,4
5550,P242_73665006707-C8_024_006_proj.tif,0.82,Fe,4
5554,P242_73665006707-G4_008_001_proj.tif,0.82,Fe,4
5555,P242_73665006707-G4_008_013_proj.tif,0.82,Fe,4
5557,P242_73665006707-C7_004_001_proj.tif,0.82,Fe,4
5558,P242_73665006707-G3_011_027_proj.tif,0.82,Fe,4
5561,P242_73665006707-G3_003_001_proj.tif,0.82,Fe,4
5565,P242_73665006707-C6_038_002_proj.tif,0.82,Fe,4
5567,P242_73665006707-G4_007_039_proj.tif,0.82,Fe,4
5569,P242_73665006707-G4_003_053_proj.tif,0.82,Fe,4
5571,P242_73665006707-A8_028_009_proj.tif,0.82,Fe,4
5572,P242_73665006707-C7_026_004_proj.tif,0.82,Fe,4
5573,P242_73665006707-A6_006_015_proj.tif,0.82,Fe,4
5574,P242_73665006707-G4_004_022_proj.tif,0.82,Fe,4
5576,P242_73665006707-C7_016_004_proj.tif,0.82,Fe,4
5577,P242_73665006707-C8_014_003_proj.tif,0.82,Fe,4
5578,P242_73665006707-A8_040_002_proj.tif,0.82,Fe,4
5579,P242_73665006707-A6_006_014_proj.tif,0.82,Fe,4
5580,P242_73665006707-C7_019_008_proj.tif,0.82,Fe,4
5582,P242_73665006707-G3_013_020_proj.tif,0.82,Fe,4
5583,P242_73665006707-C6_001_019_proj.tif,0.82,Fe,4
5587,P242_73665006707-C6_037_005_proj.tif,0.82,Fe,4
5589,P242_73665006707-E4_011_002_proj.tif,0.82,Fe,4
5590,P242_73665006707-A6_010_039_proj.tif,0.82,Fe,4
5597,P242_73665006707-C8_035_004_proj.tif,0.82,Fe,4
5600,P242_73665006707-C8_029_003_proj.tif,0.82,Fe,4
5601,P242_73665006707-A6_019_020_proj.tif,0.82,Fe,4
5602,P242_73665006707-C6_007_009_proj.tif,0.82,Fe,4
5603,P242_73665006707-C7_016_014_proj.tif,0.82,Fe,4
5605,P242_73665006707-E4_006_030_proj.tif,0.82,Fe,4
5606,P242_73665006707-G4_007_022_proj.tif,0.82,Fe,4
5610,P242_73665006707-C6_016_010_proj.tif,0.82,Fe,4
5611,P242_73665006707-G3_003_028_proj.tif,0.82,Fe,4
5628,P242_73665006707-A6_005_027_proj.tif,0.82,Fe,4
5630,P242_73665006707-G3_001_037_proj.tif,0.82,Fe,4
5633,P242_73665006707-A6_019_003_proj.tif,0.82,Fe,4
5643,P242_73665006707-A8_020_008_proj.tif,0.82,Fe,4
5647,P242_73665006707-G4_005_016_proj.tif,0.82,Fe,4
5649,P242_73665006707-G3_004_012_proj.tif,0.82,Fe,4
5650,P242_73665006707-G3_007_016_proj.tif,0.82,Fe,4
5652,P242_73665006707-A6_002_021_proj.tif,0.82,Fe,4
5653,P242_73665006707-A6_014_006_proj.tif,0.82,Fe,4
5656,P242_73665006707-C8_018_003_proj.tif,0.82,Fe,4
5657,P242_73665006707-A8_038_003_proj.tif,0.82,Fe,4
5658,P242_73665006707-C8_002_039_proj.tif,0.82,Fe,4
5660,P242_73665006707-C7_006_030_proj.tif,0.82,Fe,4
5663,P242_73665006707-E4_007_020_proj.tif,0.82,Fe,4
5666,P242_73665006707-C6_015_009_proj.tif,0.82,Fe,4
5669,P242_73665006707-G3_012_029_proj.tif,0.82,Fe,4
5670,P242_73665006707-G3_014_026_proj.tif,0.82,Fe,4
5671,P242_73665006707-C7_024_017_proj.tif,0.82,Fe,4
5675,P242_73665006707-A8_001_002_proj.tif,0.82,Fe,4
5677,P242_73665006707-C8_008_030_proj.tif,0.82,Fe,4
5678,P242_73665006707-A8_003_013_proj.tif,0.82,Fe,4
5680,P242_73665006707-G3_007_013_proj.tif,0.82,Fe,4
5681,P242_73665006707-G4_015_018_proj.tif,0.82,Fe,4
5683,P242_73665006707-C7_030_003_proj.tif,0.82,Fe,4
5686,P242_73665006707-G3_009_014_proj.tif,0.82,Fe,4
5688,P242_73665006707-A6_006_025_proj.tif,0.82,Fe,4
5692,P242_73665006707-C8_006_010_proj.tif,0.82,Fe,4
5694,P242_73665006707-A8_026_015_proj.tif,0.82,Fe,4
5695,P242_73665006707-G3_007_008_proj.tif,0.82,Fe,4
5697,P242_73665006707-C8_008_018_proj.tif,0.82,Fe,4
5698,P242_73665006707-E4_009_031_proj.tif,0.82,Fe,4
5699,P242_73665006707-G3_011_013_proj.tif,0.82,Fe,4
5703,P242_73665006707-G4_001_023_proj.tif,0.82,Fe,4
5704,P242_73665006707-C7_004_006_proj.tif,0.82,Fe,4
5705,P242_73665006707-G3_007_009_proj.tif,0.82,Fe,4
5709,P242_73665006707-C7_001_013_proj.tif,0.82,Fe,4
5715,P242_73665006707-A6_004_035_proj.tif,0.82,Fe,4
5717,P242_73665006707-G3_015_004_proj.tif,0.82,Fe,4
5720,P242_73665006707-C8_013_028_proj.tif,0.82,Fe,4
5721,P242_73665006707-G4_006_047_proj.tif,0.82,Fe,4
5723,P242_73665006707-C6_027_002_proj.tif,0.82,Fe,4
5727,P242_73665006707-C6_003_010_proj.tif,0.82,Fe,4
5728,P242_73665006707-C8_005_020_proj.tif,0.82,Fe,4
5730,P242_73665006707-E4_006_043_proj.tif,0.82,Fe,4
5731,P242_73665006707-G3_007_040_proj.tif,0.82,Fe,4
5733,P242_73665006707-G3_008_031_proj.tif,0.82,Fe,4
5736,P242_73665006707-A8_029_008_proj.tif,0.82,Fe,4
5737,P242_73665006707-G3_013_035_proj.tif,0.82,Fe,4
5738,P242_73665006707-A8_004_011_proj.tif,0.82,Fe,4
5741,P242_73665006707-A6_018_013_proj.tif,0.82,Fe,4
5742,P242_73665006707-E4_012_020_proj.tif,0.82,Fe,4
5746,P242_73665006707-G4_012_008_proj.tif,0.82,Fe,4
5747,P242_73665006707-E4_022_010_proj.tif,0.82,Fe,4
5748,P242_73665006707-C7_017_009_proj.tif,0.82,Fe,4
5750,P242_73665006707-A8_038_006_proj.tif,0.82,Fe,4
5752,P242_73665006707-G4_010_037_proj.tif,0.82,Fe,4
5754,P242_73665006707-C7_019_020_proj.tif,0.82,Fe,4
5758,P242_73665006707-A6_020_004_proj.tif,0.82,Fe,4
5759,P242_73665006707-C7_021_009_proj.tif,0.82,Fe,4
5760,P242_73665006707-A8_023_006_proj.tif,0.82,Fe,4
5764,P242_73665006707-A8_026_006_proj.tif,0.82,Fe,4
5767,P242_73665006707-A6_001_008_proj.tif,0.82,Fe,4
5772,P242_73665006707-G3_015_007_proj.tif,0.82,Fe,4
5775,P242_73665006707-C7_011_014_proj.tif,0.82,Fe,4
5776,P242_73665006707-C8_023_014_proj.tif,0.82,Fe,4
5778,P242_73665006707-A8_022_001_proj.tif,0.82,Fe,4
5779,P242_73665006707-C6_031_007_proj.tif,0.82,Fe,4
5780,P242_73665006707-A6_016_007_proj.tif,0.82,Fe,4
5782,P242_73665006707-A8_036_010_proj.tif,0.82,Fe,4
5783,P242_73665006707-C7_006_015_proj.tif,0.82,Fe,4
5787,P242_73665006707-G4_001_044_proj.tif,0.82,Fe,4
5788,P242_73665006707-G4_001_041_proj.tif,0.82,Fe,4
5789,P242_73665006707-G4_007_036_proj.tif,0.82,Fe,4
5794,P242_73665006707-A8_012_005_proj.tif,0.82,Fe,4
5796,P242_73665006707-C6_001_031_proj.tif,0.82,Fe,4
5798,P242_73665006707-C7_028_010_proj.tif,0.82,Fe,4
5799,P242_73665006707-C6_027_001_proj.tif,0.82,Fe,4
5801,P242_73665006707-G4_009_009_proj.tif,0.82,Fe,4
5802,P242_73665006707-G3_013_023_proj.tif,0.82,Fe,4
5803,P242_73665006707-A6_014_004_proj.tif,0.82,Fe,4
5811,P242_73665006707-C7_003_006_proj.tif,0.82,Fe,4
5816,P242_73665006707-G3_002_038_proj.tif,0.82,Fe,4
5819,P242_73665006707-G3_004_026_proj.tif,0.82,Fe,4
5820,P242_73665006707-A6_001_051_proj.tif,0.82,Fe,4
5821,P242_73665006707-G3_004_039_proj.tif,0.82,Fe,4
5822,P242_73665006707-A6_011_023_proj.tif,0.82,Fe,4
5825,P242_73665006707-A6_005_002_proj.tif,0.82,Fe,4
5826,P242_73665006707-A8_039_008_proj.tif,0.82,Fe,4
5827,P242_73665006707-A6_007_017_proj.tif,0.82,Fe,4
5829,P242_73665006707-A8_023_015_proj.tif,0.82,Fe,4
5830,P242_73665006707-E4_001_041_proj.tif,0.82,Fe,4
5834,P242_73665006707-E4_009_003_proj.tif,0.82,Fe,4
5835,P242_73665006707-G4_009_042_proj.tif,0.82,Fe,4
5837,P242_73665006707-C6_010_005_proj.tif,0.82,Fe,4
5842,P242_73665006707-E4_003_006_proj.tif,0.82,Fe,4
5845,P242_73665006707-A8_010_007_proj.tif,0.82,Fe,4
5846,P242_73665006707-C8_007_006_proj.tif,0.82,Fe,4
5848,P242_73665006707-G4_011_024_proj.tif,0.82,Fe,4
5849,P242_73665006707-A6_011_010_proj.tif,0.82,Fe,4
5850,P242_73665006707-A6_020_014_proj.tif,0.82,Fe,4
5851,P242_73665006707-G3_001_021_proj.tif,0.82,Fe,4
5854,P242_73665006707-C8_005_005_proj.tif,0.82,Fe,4
5856,P242_73665006707-A8_029_002_proj.tif,0.82,Fe,4
5860,P242_73665006707-A6_005_024_proj.tif,0.82,Fe,4
5862,P242_73665006707-G4_001_033_proj.tif,0.82,Fe,4
5865,P242_73665006707-C8_001_008_proj.tif,0.82,Fe,4
5869,P242_73665006707-C7_018_013_proj.tif,0.82,Fe,4
5870,P242_73665006707-A6_003_041_proj.tif,0.82,Fe,4
5871,P242_73665006707-A6_001_019_proj.tif,0.82,Fe,4
5873,P242_73665006707-G4_004_054_proj.tif,0.82,Fe,4
5874,P242_73665006707-A8_009_011_proj.tif,0.82,Fe,4
5877,P242_73665006707-A8_029_004_proj.tif,0.82,Fe,4
5878,P242_73665006707-C8_006_013_proj.tif,0.82,Fe,4
5880,P242_73665006707-G3_010_028_proj.tif,0.82,Fe,4
5881,P242_73665006707-A8_013_006_proj.tif,0.82,Fe,4
5882,P242_73665006707-C8_002_036_proj.tif,0.82,Fe,4
5887,P242_73665006707-C7_003_004_proj.tif,0.82,Fe,4
5890,P242_73665006707-G4_006_007_proj.tif,0.82,Fe,4
5896,P242_73665006707-E4_022_011_proj.tif,0.82,Fe,4
5899,P242_73665006707-A6_011_035_proj.tif,0.82,Fe,4
5900,P242_73665006707-C6_006_008_proj.tif,0.82,Fe,4
5902,P242_73665006707-A8_032_003_proj.tif,0.82,Fe,4
5903,P242_73665006707-E4_013_014_proj.tif,0.82,Fe,4
5904,P242_73665006707-G3_002_023_proj.tif,0.82,Fe,4
5905,P242_73665006707-A8_005_014_proj.tif,0.82,Fe,4
5906,P242_73665006707-C7_019_005_proj.tif,0.82,Fe,4
5908,P242_73665006707-A8_013_017_proj.tif,0.82,Fe,4
5909,P242_73665006707-G4_002_043_proj.tif,0.82,Fe,4
5911,P242_73665006707-G4_003_024_proj.tif,0.82,Fe,4
5914,P242_73665006707-G3_018_014_proj.tif,0.82,Fe,4
5915,P242_73665006707-C8_012_005_proj.tif,0.82,Fe,4
5917,P242_73665006707-C8_030_001_proj.tif,0.82,Fe,4
5918,P242_73665006707-C7_009_023_proj.tif,0.82,Fe,4
5922,P242_73665006707-A6_012_030_proj.tif,0.82,Fe,4
5924,P242_73665006707-A6_008_016_proj.tif,0.82,Fe,4
5925,P242_73665006707-G3_013_003_proj.tif,0.82,Fe,4
5929,P242_73665006707-G3_008_005_proj.tif,0.82,Fe,4
5930,P242_73665006707-G3_016_022_proj.tif,0.82,Fe,4
5936,P242_73665006707-G3_008_027_proj.tif,0.82,Fe,4
5938,P242_73665006707-E4_010_007_proj.tif,0.82,Fe,4
5943,P242_73665006707-A8_027_010_proj.tif,0.82,Fe,4
5944,P242_73665006707-A6_003_020_proj.tif,0.82,Fe,4
5946,P242_73665006707-A8_033_010_proj.tif,0.82,Fe,4
5949,P242_73665006707-G4_003_055_proj.tif,0.82,Fe,4
5951,P242_73665006707-C8_003_032_proj.tif,0.82,Fe,4
5958,P242_73665006707-C7_008_017_proj.tif,0.82,Fe,4
5959,P242_73665006707-C6_023_005_proj.tif,0.82,Fe,4
5963,P242_73665006707-C7_018_012_proj.tif,0.82,Fe,4
5967,P242_73665006707-C8_016_011_proj.tif,0.82,Fe,4
5968,P242_73665006707-C8_030_005_proj.tif,0.82,Fe,4
5969,P242_73665006707-G3_002_034_proj.tif,0.82,Fe,4
5970,P242_73665006707-G3_007_017_proj.tif,0.82,Fe,4
5972,P242_73665006707-C7_027_008_proj.tif,0.82,Fe,4
5973,P242_73665006707-C8_002_023_proj.tif,0.82,Fe,4
5974,P242_73665006707-G3_018_001_proj.tif,0.82,Fe,4
5975,P242_73665006707-C7_026_011_proj.tif,0.82,Fe,4
5976,P242_73665006707-C7_004_032_proj.tif,0.82,Fe,4
5977,P242_73665006707-A6_002_053_proj.tif,0.82,Fe,4
5979,P242_73665006707-A6_019_018_proj.tif,0.82,Fe,4
5980,P242_73665006707-E4_016_020_proj.tif,0.82,Fe,4
5981,P242_73665006707-G3_016_018_proj.tif,0.82,Fe,4
5983,P242_73665006707-C8_019_005_proj.tif,0.82,Fe,4
5984,P242_73665006707-A6_017_023_proj.tif,0.82,Fe,4
5987,P242_73665006707-A6_010_003_proj.tif,0.82,Fe,4
5988,P242_73665006707-E4_015_023_proj.tif,0.82,Fe,4
5989,P242_73665006707-C8_022_009_proj.tif,0.82,Fe,4
5991,P242_73665006707-A6_001_022_proj.tif,0.82,Fe,4
5992,P242_73665006707-C8_004_021_proj.tif,0.82,Fe,4
5995,P242_73665006707-C8_009_006_proj.tif,0.82,Fe,4
5996,P242_73665006707-E4_010_010_proj.tif,0.82,Fe,4
5998,P242_73665006707-E4_013_026_proj.tif,0.82,Fe,4
5999,P242_73665006707-A6_012_008_proj.tif,0.82,Fe,4
6000,P242_73665006707-C8_016_005_proj.tif,0.82,Fe,4
6003,P242_73665006707-E4_009_011_proj.tif,0.82,Fe,4
6005,P242_73665006707-C8_017_020_proj.tif,0.82,Fe,4
6006,P242_73665006707-C8_001_029_proj.tif,0.82,Fe,4
6009,P242_73665006707-E4_005_003_proj.tif,0.82,Fe,4
6010,P242_73665006707-G4_005_024_proj.tif,0.82,Fe,4
6013,P242_73665006707-E4_010_034_proj.tif,0.82,Fe,4
6015,P242_73665006707-C6_016_002_proj.tif,0.82,Fe,4
6016,P242_73665006707-G3_003_005_proj.tif,0.82,Fe,4
6017,P242_73665006707-A6_012_014_proj.tif,0.82,Fe,4
6018,P242_73665006707-C7_025_001_proj.tif,0.82,Fe,4
6022,P242_73665006707-A6_011_021_proj.tif,0.82,Fe,4
6023,P242_73665006707-G3_011_035_proj.tif,0.82,Fe,4
6026,P242_73665006707-C8_008_003_proj.tif,0.82,Fe,4
6029,P242_73665006707-C8_016_014_proj.tif,0.82,Fe,4
6030,P242_73665006707-A6_015_008_proj.tif,0.82,Fe,4
6033,P242_73665006707-E4_005_001_proj.tif,0.82,Fe,4
6034,P242_73665006707-G4_011_004_proj.tif,0.82,Fe,4
6041,P242_73665006707-A6_013_030_proj.tif,0.82,Fe,4
6049,P242_73665006707-E4_006_037_proj.tif,0.82,Fe,4
6050,P242_73665006707-E4_009_018_proj.tif,0.82,Fe,4
6051,P242_73665006707-E4_002_051_proj.tif,0.82,Fe,4
6053,P242_73665006707-G4_019_009_proj.tif,0.82,Fe,4
6057,P242_73665006707-C8_018_014_proj.tif,0.82,Fe,4
6061,P242_73665006707-A8_018_003_proj.tif,0.82,Fe,4
6064,P242_73665006707-A8_007_013_proj.tif,0.82,Fe,4
6066,P242_73665006707-C8_017_014_proj.tif,0.82,Fe,4
6068,P242_73665006707-A8_038_002_proj.tif,0.82,Fe,4
6070,P242_73665006707-G4_020_016_proj.tif,0.82,Fe,4
6075,P242_73665006707-A8_004_019_proj.tif,0.82,Fe,4
6077,P242_73665006707-A6_009_034_proj.tif,0.82,Fe,4
6078,P242_73665006707-E4_009_020_proj.tif,0.82,Fe,4
6079,P242_73665006707-E4_013_021_proj.tif,0.82,Fe,4
6080,P242_73665006707-G3_002_036_proj.tif,0.82,Fe,4
6081,P242_73665006707-E4_010_030_proj.tif,0.82,Fe,4
6082,P242_73665006707-C6_031_006_proj.tif,0.82,Fe,4
6083,P242_73665006707-A8_011_004_proj.tif,0.82,Fe,4
6090,P242_73665006707-A8_039_010_proj.tif,0.82,Fe,4
6093,P242_73665006707-G4_001_032_proj.tif,0.82,Fe,4
6094,P242_73665006707-G3_017_011_proj.tif,0.82,Fe,4
6096,P242_73665006707-C7_022_005_proj.tif,0.82,Fe,4
6098,P242_73665006707-A6_004_020_proj.tif,0.82,Fe,4
6101,P242_73665006707-C7_007_007_proj.tif,0.82,Fe,4
6103,P242_73665006707-E4_014_013_proj.tif,0.82,Fe,4
6107,P242_73665006707-G4_016_018_proj.tif,0.82,Fe,4
6108,P242_73665006707-G3_011_029_proj.tif,0.82,Fe,4
6109,P242_73665006707-C8_011_029_proj.tif,0.82,Fe,4
6110,P242_73665006707-G4_013_012_proj.tif,0.82,Fe,4
6115,P242_73665006707-C6_008_007_proj.tif,0.82,Fe,4
6116,P242_73665006707-C7_008_011_proj.tif,0.82,Fe,4
6117,P242_73665006707-G4_008_007_proj.tif,0.82,Fe,4
6119,P242_73665006707-E4_002_023_proj.tif,0.82,Fe,4
6122,P242_73665006707-G3_008_025_proj.tif,0.82,Fe,4
6125,P242_73665006707-G3_008_035_proj.tif,0.82,Fe,4
6126,P242_73665006707-A8_001_021_proj.tif,0.82,Fe,4
6127,P242_73665006707-C6_014_008_proj.tif,0.82,Fe,4
6128,P242_73665006707-E4_004_001_proj.tif,0.82,Fe,4
6131,P242_73665006707-G3_015_026_proj.tif,0.82,Fe,4
6132,P242_73665006707-G4_004_010_proj.tif,0.82,Fe,4
6133,P242_73665006707-A6_011_001_proj.tif,0.82,Fe,4
6135,P242_73665006707-A6_020_008_proj.tif,0.82,Fe,4
6138,P242_73665006707-G3_010_027_proj.tif,0.82,Fe,4
6139,P242_73665006707-E4_013_009_proj.tif,0.82,Fe,4
6140,P242_73665006707-G3_006_006_proj.tif,0.82,Fe,4
6141,P242_73665006707-A6_008_035_proj.tif,0.82,Fe,4
6145,P242_73665006707-A6_005_007_proj.tif,0.82,Fe,4
6147,P242_73665006707-A8_020_016_proj.tif,0.82,Fe,4
6148,P242_73665006707-A8_028_001_proj.tif,0.82,Fe,4
6151,P242_73665006707-G4_003_009_proj.tif,0.82,Fe,4
6153,P242_73665006707-C8_012_020_proj.tif,0.82,Fe,4
6156,P242_73665006707-G4_001_052_proj.tif,0.82,Fe,4
6157,P242_73665006707-G3_006_016_proj.tif,0.82,Fe,4
6159,P242_73665006707-C8_014_009_proj.tif,0.82,Fe,4
6164,P242_73665006707-A6_009_005_proj.tif,0.82,Fe,4
6165,P242_73665006707-G3_006_014_proj.tif,0.82,Fe,4
6166,P242_73665006707-A6_008_014_proj.tif,0.82,Fe,4
6167,P242_73665006707-G3_014_009_proj.tif,0.82,Fe,4
6168,P242_73665006707-C7_002_035_proj.tif,0.82,Fe,4
6169,P242_73665006707-G4_003_045_proj.tif,0.82,Fe,4
6170,P242_73665006707-G4_003_004_proj.tif,0.82,Fe,4
6175,P242_73665006707-G4_001_026_proj.tif,0.82,Fe,4
6177,P242_73665006707-E4_008_017_proj.tif,0.82,Fe,4
6180,P242_73665006707-A6_007_014_proj.tif,0.82,Fe,4
6181,P242_73665006707-A8_017_015_proj.tif,0.82,Fe,4
6183,P242_73665006707-G4_007_046_proj.tif,0.82,Fe,4
6185,P242_73665006707-G4_008_041_proj.tif,0.82,Fe,4
6187,P242_73665006707-E4_003_045_proj.tif,0.82,Fe,4
6188,P242_73665006707-A6_006_044_proj.tif,0.82,Fe,4
6189,P242_73665006707-G4_003_048_proj.tif,0.82,Fe,4
6191,P242_73665006707-A8_002_014_proj.tif,0.82,Fe,4
6193,P242_73665006707-C8_017_011_proj.tif,0.82,Fe,4
6194,P242_73665006707-C7_012_010_proj.tif,0.82,Fe,4
6198,P242_73665006707-C7_011_007_proj.tif,0.82,Fe,4
6200,P242_73665006707-A6_022_007_proj.tif,0.82,Fe,4
6201,P242_73665006707-A6_003_037_proj.tif,0.82,Fe,4
6205,P242_73665006707-A6_011_018_proj.tif,0.82,Fe,4
6207,P242_73665006707-C7_022_016_proj.tif,0.82,Fe,4
6208,P242_73665006707-A6_006_030_proj.tif,0.82,Fe,4
6212,P242_73665006707-A6_001_009_proj.tif,0.82,Fe,4
